date_start,date_stop,amount_spent,impressions,reach,frequency,cpm,clicks,ctr,website_ctr,actions:link_click,cost_per_link_click,outbound_clicks,landing_page_view,actions:omni_purchase,omni_purchase_values,purchase_roas,omni_add_to_cart,omni_initiated_checkout,omni_view_content,post_engagement,video_thruplay_watched_actions,3_second_video_plays,id,name
2023-11-20,2023-11-20,"R$8,30 BRL",2341,2309,1.013859,"R$3,55 BRL",40,"1,71%",0.170867,4,"R$2,08 BRL",1,,,,,,,,,191,653,708536560751820,Gê Burger -> Digital Livre
2023-11-21,2023-11-21,"R$20,63 BRL",4426,3879,1.141016,"R$4,66 BRL",52,"1,17%",0.406688,18,"R$1,15 BRL",17,14,,,,,,,,166,576,708536560751820,Gê Burger -> Digital Livre
2023-11-22,2023-11-22,"R$30,73 BRL",6177,5421,1.139458,"R$4,97 BRL",63,"1,02%",0.437105,27,"R$1,14 BRL",14,7,,,,,,,,280,905,708536560751820,Gê Burger -> Digital Livre
2023-11-23,2023-11-23,"R$31,44 BRL",6459,5412,1.193459,"R$4,87 BRL",27,"0,42%",0.263199,17,"R$1,85 BRL",12,8,,,,,,,,209,686,708536560751820,Gê Burger -> Digital Livre
2023-11-24,2023-11-24,"R$36,15 BRL",5351,4478,1.194953,"R$6,76 BRL",38,"0,71%",0.29901,16,"R$2,26 BRL",9,4,,,,,,,,155,520,708536560751820,Gê Burger -> Digital Livre
2023-11-25,2023-11-25,"R$41,26 BRL",9016,7858,1.147366,"R$4,58 BRL",54,"0,60%",0.332742,30,"R$1,38 BRL",22,12,,,,,,,,159,735,708536560751820,Gê Burger -> Digital Livre
2023-11-26,2023-11-26,"R$17,93 BRL",4569,3744,1.220353,"R$3,92 BRL",23,"0,50%",0.284526,13,"R$1,38 BRL",11,4,,,,,,,,,,708536560751820,Gê Burger -> Digital Livre
2023-11-27,2023-11-27,"R$9,36 BRL",3118,2803,1.11238,"R$3,00 BRL",10,"0,32%",0.192431,6,"R$1,56 BRL",2,,,,,,,,,,2,708536560751820,Gê Burger -> Digital Livre
2023-11-28,2023-11-28,"R$35,19 BRL",6958,5687,1.223492,"R$5,06 BRL",56,"0,80%",0.402414,28,"R$1,26 BRL",22,13,,,,,,,,55,234,708536560751820,Gê Burger -> Digital Livre
2023-11-29,2023-11-29,"R$44,01 BRL",9072,7077,1.281899,"R$4,85 BRL",57,"0,63%",0.429894,39,"R$1,13 BRL",35,21,,,,,,,,76,418,708536560751820,Gê Burger -> Digital Livre
2023-11-30,2023-11-30,"R$49,98 BRL",9123,6830,1.335725,"R$5,48 BRL",66,"0,72%",0.427491,39,"R$1,28 BRL",36,20,,,,,,,,53,311,708536560751820,Gê Burger -> Digital Livre
2023-12-01,2023-12-01,"R$20,44 BRL",6177,4783,1.291449,"R$3,31 BRL",30,"0,49%",0.35616,22,"R$0,93 BRL",20,10,,,,,,,,,1,708536560751820,Gê Burger -> Digital Livre
2023-12-02,2023-12-02,"R$21,89 BRL",5558,4456,1.247307,"R$3,94 BRL",55,"0,99%",0.737675,41,"R$0,53 BRL",36,17,,,,,,,,,1,708536560751820,Gê Burger -> Digital Livre
2023-12-03,2023-12-03,"R$17,50 BRL",5926,4644,1.276055,"R$2,95 BRL",40,"0,67%",0.472494,28,"R$0,63 BRL",24,14,,,,,,,,,,708536560751820,Gê Burger -> Digital Livre
2023-12-04,2023-12-04,"R$8,46 BRL",2982,2710,1.100369,"R$2,84 BRL",7,"0,23%",0.134138,4,"R$2,12 BRL",,1,,,,,,,,,,708536560751820,Gê Burger -> Digital Livre
2023-12-05,2023-12-05,"R$22,59 BRL",5227,4143,1.261646,"R$4,32 BRL",34,"0,65%",0.516549,27,"R$0,84 BRL",24,8,,,,,,,,,2,708536560751820,Gê Burger -> Digital Livre
2023-12-06,2023-12-06,"R$33,63 BRL",10127,8050,1.258012,"R$3,32 BRL",65,"0,64%",0.256739,26,"R$1,29 BRL",26,16,,,,,,,,,4,708536560751820,Gê Burger -> Digital Livre
2023-12-07,2023-12-07,"R$36,37 BRL",14582,9891,1.47427,"R$2,49 BRL",59,"0,40%",0.253737,37,"R$0,98 BRL",36,20,,,,,,,,,4,708536560751820,Gê Burger -> Digital Livre
2023-12-08,2023-12-08,"R$32,30 BRL",13901,9305,1.493928,"R$2,32 BRL",55,"0,40%",0.258974,36,"R$0,90 BRL",35,25,,,,,,,,,2,708536560751820,Gê Burger -> Digital Livre
2023-12-09,2023-12-09,"R$39,95 BRL",16451,11228,1.465176,"R$2,43 BRL",59,"0,36%",0.200596,33,"R$1,21 BRL",32,19,,,,,,,,,2,708536560751820,Gê Burger -> Digital Livre
2023-12-10,2023-12-10,"R$37,41 BRL",17595,12309,1.429442,"R$2,13 BRL",76,"0,43%",0.233021,41,"R$0,91 BRL",40,20,,,,,,,,,4,708536560751820,Gê Burger -> Digital Livre
2023-12-11,2023-12-11,"R$1,80 BRL",522,461,1.132321,"R$3,45 BRL",2,"0,38%",0.383142,2,"R$0,90 BRL",2,,,,,,,,,,,708536560751820,Gê Burger -> Digital Livre
2023-12-12,2023-12-12,"R$11,77 BRL",2186,1609,1.358608,"R$5,38 BRL",36,"1,65%",1.280878,28,"R$0,42 BRL",28,17,,,,,,,,,,708536560751820,Gê Burger -> Digital Livre
2023-12-13,2023-12-13,"R$9,34 BRL",1604,1164,1.378007,"R$5,82 BRL",22,"1,37%",1.05985,17,"R$0,55 BRL",17,10,,,,,,,,,,708536560751820,Gê Burger -> Digital Livre
2023-12-14,2023-12-14,"R$24,00 BRL",12432,9038,1.375526,"R$1,93 BRL",35,"0,28%",0.201094,25,"R$0,96 BRL",25,18,,,,,,,,,2,708536560751820,Gê Burger -> Digital Livre
2023-12-15,2023-12-15,"R$22,41 BRL",12057,8458,1.425514,"R$1,86 BRL",41,"0,34%",0.207348,25,"R$0,90 BRL",25,16,,,,,,,,,2,708536560751820,Gê Burger -> Digital Livre
2023-12-16,2023-12-16,"R$23,73 BRL",13085,9331,1.402315,"R$1,81 BRL",65,"0,50%",0.343905,45,"R$0,53 BRL",45,22,,,,,,,,,,708536560751820,Gê Burger -> Digital Livre
2023-12-17,2023-12-17,"R$22,40 BRL",13596,9995,1.36028,"R$1,65 BRL",78,"0,57%",0.323625,44,"R$0,51 BRL",44,34,,,,,,,,,2,708536560751820,Gê Burger -> Digital Livre
2023-12-18,2023-12-18,"R$1,39 BRL",419,390,1.074359,"R$3,32 BRL",7,"1,67%",1.431981,6,"R$0,23 BRL",6,5,,,,,,,,,,708536560751820,Gê Burger -> Digital Livre
2023-12-19,2023-12-19,"R$10,49 BRL",2666,2279,1.169811,"R$3,93 BRL",44,"1,65%",1.125281,30,"R$0,35 BRL",30,21,,,,,,,,,,708536560751820,Gê Burger -> Digital Livre
2023-12-20,2023-12-20,"R$10,99 BRL",2757,2344,1.176195,"R$3,99 BRL",32,"1,16%",0.689155,19,"R$0,58 BRL",19,13,,,,,,,,,,708536560751820,Gê Burger -> Digital Livre
2023-12-21,2023-12-21,"R$10,38 BRL",2352,1959,1.200613,"R$4,41 BRL",34,"1,45%",0.85034,20,"R$0,52 BRL",20,9,,,,,,,,,,708536560751820,Gê Burger -> Digital Livre
2023-12-22,2023-12-22,"R$10,80 BRL",2531,2100,1.205238,"R$4,27 BRL",41,"1,62%",1.145792,29,"R$0,37 BRL",29,13,,,,,,,,,,708536560751820,Gê Burger -> Digital Livre
2023-12-23,2023-12-23,"R$11,61 BRL",3161,2672,1.183009,"R$3,67 BRL",51,"1,61%",0.949067,30,"R$0,39 BRL",30,17,,,,,,,,,,708536560751820,Gê Burger -> Digital Livre
2023-12-24,2023-12-24,"R$12,42 BRL",4060,3427,1.18471,"R$3,06 BRL",35,"0,86%",0.566502,23,"R$0,54 BRL",23,13,,,,,,,,,,708536560751820,Gê Burger -> Digital Livre
2023-12-25,2023-12-25,"R$1,90 BRL",644,583,1.104631,"R$2,95 BRL",7,"1,09%",0.776398,5,"R$0,38 BRL",5,5,,,,,,,,,,708536560751820,Gê Burger -> Digital Livre
2023-12-26,2023-12-26,"R$24,46 BRL",6574,5628,1.168088,"R$3,72 BRL",94,"1,43%",0.821418,54,"R$0,45 BRL",51,20,,,,,,,,,,708536560751820,Gê Burger -> Digital Livre
2023-12-27,2023-12-27,"R$30,10 BRL",6574,5580,1.178136,"R$4,58 BRL",97,"1,48%",0.730149,48,"R$0,63 BRL",42,22,,,,,,,,,,708536560751820,Gê Burger -> Digital Livre
2023-12-28,2023-12-28,"R$24,61 BRL",5726,5122,1.117923,"R$4,30 BRL",80,"1,40%",0.698568,40,"R$0,62 BRL",40,19,,,,,,,,,,708536560751820,Gê Burger -> Digital Livre
2023-12-29,2023-12-29,"R$11,07 BRL",3508,2887,1.215102,"R$3,16 BRL",45,"1,28%",0.826682,29,"R$0,38 BRL",29,13,,,,,,,,,,708536560751820,Gê Burger -> Digital Livre
2023-12-30,2023-12-30,"R$11,93 BRL",3796,3103,1.223332,"R$3,14 BRL",38,"1,00%",0.632244,24,"R$0,50 BRL",24,16,,,,,,,,,,708536560751820,Gê Burger -> Digital Livre
2023-12-31,2023-12-31,"R$8,61 BRL",2880,2376,1.212121,"R$2,99 BRL",28,"0,97%",0.902778,26,"R$0,33 BRL",26,13,,,,,,,,,,708536560751820,Gê Burger -> Digital Livre
2024-01-10,2024-01-10,"R$15,63 BRL",3493,2880,1.212847,"R$4,47 BRL",12,"0,34%",0.114515,4,"R$3,91 BRL",,,,,,,,,,195,364,708536560751820,Gê Burger -> Digital Livre
2024-01-11,2024-01-11,"R$21,90 BRL",7801,6229,1.252368,"R$2,81 BRL",19,"0,24%",0.089732,7,"R$3,13 BRL",,,,,,,,,,303,498,708536560751820,Gê Burger -> Digital Livre
2024-01-12,2024-01-12,"R$21,91 BRL",7393,6090,1.213957,"R$2,96 BRL",22,"0,30%",0.10821,8,"R$2,74 BRL",,,,,,,,,,275,461,708536560751820,Gê Burger -> Digital Livre
2024-01-13,2024-01-13,"R$21,77 BRL",7258,6208,1.169137,"R$3,00 BRL",25,"0,34%",0.165335,12,"R$1,81 BRL",1,,,,,,,,,319,575,708536560751820,Gê Burger -> Digital Livre
2024-01-14,2024-01-14,"R$21,06 BRL",6544,5565,1.175921,"R$3,22 BRL",16,"0,24%",0.076406,5,"R$4,21 BRL",,1,,,,,,,,280,431,708536560751820,Gê Burger -> Digital Livre
2024-01-15,2024-01-15,"R$20,44 BRL",6618,5758,1.149357,"R$3,09 BRL",22,"0,33%",0.135993,9,"R$2,27 BRL",1,,,,,,,,,282,451,708536560751820,Gê Burger -> Digital Livre
2024-01-16,2024-01-16,"R$20,04 BRL",6140,5373,1.142751,"R$3,26 BRL",24,"0,39%",0.19544,12,"R$1,67 BRL",1,,,,,,,,,271,452,708536560751820,Gê Burger -> Digital Livre
2024-01-17,2024-01-17,"R$19,95 BRL",5832,5162,1.129795,"R$3,42 BRL",25,"0,43%",0.188615,11,"R$1,81 BRL",1,,,,,,,,,267,435,708536560751820,Gê Burger -> Digital Livre
2024-01-18,2024-01-18,"R$18,97 BRL",5872,4813,1.220029,"R$3,23 BRL",13,"0,22%",0.11921,7,"R$2,71 BRL",,,,,,,,,,142,368,708536560751820,Gê Burger -> Digital Livre
2024-01-19,2024-01-19,"R$39,33 BRL",12547,10015,1.252821,"R$3,13 BRL",101,"0,80%",0.438352,55,"R$0,72 BRL",46,20,,,,,,,,132,420,708536560751820,Gê Burger -> Digital Livre
2024-01-20,2024-01-20,"R$44,42 BRL",15192,11748,1.293156,"R$2,92 BRL",118,"0,78%",0.322538,49,"R$0,91 BRL",42,17,,,,,,,,155,476,708536560751820,Gê Burger -> Digital Livre
2024-01-21,2024-01-21,"R$44,62 BRL",16376,12842,1.275191,"R$2,72 BRL",113,"0,69%",0.403029,66,"R$0,68 BRL",58,29,,,,,,,,153,526,708536560751820,Gê Burger -> Digital Livre
2024-01-22,2024-01-22,"R$23,26 BRL",7558,6481,1.166178,"R$3,08 BRL",45,"0,60%",0.26462,20,"R$1,16 BRL",12,8,,,,,,,,170,486,708536560751820,Gê Burger -> Digital Livre
2024-01-23,2024-01-23,"R$43,60 BRL",16549,14070,1.17619,"R$2,63 BRL",141,"0,85%",0.471328,78,"R$0,56 BRL",73,32,,,,,,,,183,516,708536560751820,Gê Burger -> Digital Livre
2024-01-24,2024-01-24,"R$43,33 BRL",15322,12589,1.217094,"R$2,83 BRL",101,"0,66%",0.358961,55,"R$0,79 BRL",47,21,,,,,,,,141,479,708536560751820,Gê Burger -> Digital Livre
2024-01-25,2024-01-25,"R$41,69 BRL",14423,12188,1.183377,"R$2,89 BRL",115,"0,80%",0.402135,58,"R$0,72 BRL",53,21,,,,,,,,160,485,708536560751820,Gê Burger -> Digital Livre
2024-01-26,2024-01-26,"R$38,50 BRL",13157,10702,1.229396,"R$2,93 BRL",88,"0,67%",0.380026,50,"R$0,77 BRL",40,21,,,,,,,,135,394,708536560751820,Gê Burger -> Digital Livre
2024-01-27,2024-01-27,"R$45,81 BRL",18724,14876,1.258672,"R$2,45 BRL",144,"0,77%",0.469985,88,"R$0,52 BRL",81,32,,,,,,,,169,465,708536560751820,Gê Burger -> Digital Livre
2024-01-28,2024-01-28,"R$46,64 BRL",19987,15935,1.254283,"R$2,33 BRL",178,"0,89%",0.530345,106,"R$0,44 BRL",98,45,,,,,,,,152,487,708536560751820,Gê Burger -> Digital Livre
2024-01-29,2024-01-29,"R$23,35 BRL",7720,6754,1.143026,"R$3,02 BRL",28,"0,36%",0.194301,15,"R$1,56 BRL",8,5,,,,,,,,160,456,708536560751820,Gê Burger -> Digital Livre
2024-01-30,2024-01-30,"R$46,25 BRL",14599,11806,1.236575,"R$3,17 BRL",86,"0,59%",0.342489,50,"R$0,93 BRL",43,2,,,,,,,,138,480,708536560751820,Gê Burger -> Digital Livre
2024-01-31,2024-01-31,"R$47,08 BRL",14807,10704,1.383315,"R$3,18 BRL",70,"0,47%",0.270143,40,"R$1,18 BRL",34,1,,,,,,,,158,449,708536560751820,Gê Burger -> Digital Livre
2024-02-01,2024-02-01,"R$9,82 BRL",3171,2931,1.081883,"R$3,10 BRL",8,"0,25%",0.126143,4,"R$2,46 BRL",,,,,,,,,,,,708536560751820,Gê Burger -> Digital Livre
2024-02-02,2024-02-02,"R$9,73 BRL",3300,2963,1.113736,"R$2,95 BRL",11,"0,33%",0.181818,6,"R$1,62 BRL",,,,,,,,,,,,708536560751820,Gê Burger -> Digital Livre
2024-02-03,2024-02-03,"R$9,65 BRL",3170,2948,1.075305,"R$3,04 BRL",11,"0,35%",0.126183,4,"R$2,41 BRL",,,,,,,,,,,,708536560751820,Gê Burger -> Digital Livre
2024-02-04,2024-02-04,"R$10,62 BRL",3468,3263,1.062826,"R$3,06 BRL",7,"0,20%",0.17301,6,"R$1,77 BRL",,,,,,,,,,,,708536560751820,Gê Burger -> Digital Livre
2024-02-05,2024-02-05,"R$10,28 BRL",3612,3428,1.053676,"R$2,85 BRL",9,"0,25%",0.138427,5,"R$2,06 BRL",2,,,,,,,,,,,708536560751820,Gê Burger -> Digital Livre
2024-02-06,2024-02-06,"R$10,14 BRL",2930,2746,1.067007,"R$3,46 BRL",13,"0,44%",0.238908,7,"R$1,45 BRL",,,,,,,,,,,,708536560751820,Gê Burger -> Digital Livre
2024-02-07,2024-02-07,"R$9,86 BRL",2804,2598,1.079292,"R$3,52 BRL",5,"0,18%",0.10699,3,"R$3,29 BRL",,,,,,,,,,,,708536560751820,Gê Burger -> Digital Livre
2024-02-08,2024-02-08,"R$9,88 BRL",3173,2968,1.06907,"R$3,11 BRL",13,"0,41%",0.220611,7,"R$1,41 BRL",2,,,,,,,,,,,708536560751820,Gê Burger -> Digital Livre
2024-02-09,2024-02-09,"R$9,70 BRL",3141,3075,1.021463,"R$3,09 BRL",8,"0,25%",0.063674,2,"R$4,85 BRL",1,,,,,,,,,,,708536560751820,Gê Burger -> Digital Livre
2024-02-10,2024-02-10,"R$21,61 BRL",5067,4251,1.191955,"R$4,26 BRL",33,"0,65%",0.197355,10,"R$2,16 BRL",1,,,,,,,,,,,708536560751820,Gê Burger -> Digital Livre
2024-02-11,2024-02-11,"R$36,60 BRL",7618,6359,1.197987,"R$4,80 BRL",56,"0,74%",0.341297,26,"R$1,41 BRL",9,,,,,,,,,,,708536560751820,Gê Burger -> Digital Livre
2024-02-12,2024-02-12,"R$10,33 BRL",3374,3223,1.046851,"R$3,06 BRL",5,"0,15%",0.029638,1,"R$10,33 BRL",1,,,,,,,,,,,708536560751820,Gê Burger -> Digital Livre
2024-02-13,2024-02-13,"R$38,51 BRL",7703,6213,1.23982,"R$5,00 BRL",57,"0,74%",0.389459,30,"R$1,28 BRL",3,,,,,,,,,,,708536560751820,Gê Burger -> Digital Livre
2024-02-14,2024-02-14,"R$38,82 BRL",7809,6925,1.127653,"R$4,97 BRL",46,"0,59%",0.17928,14,"R$2,77 BRL",2,,,,,,,,,,,708536560751820,Gê Burger -> Digital Livre
2024-02-15,2024-02-15,"R$39,05 BRL",7868,6755,1.164767,"R$4,96 BRL",61,"0,78%",0.305033,24,"R$1,63 BRL",2,,,,,,,,,,,708536560751820,Gê Burger -> Digital Livre
2024-02-16,2024-02-16,"R$38,85 BRL",6667,5725,1.164541,"R$5,83 BRL",62,"0,93%",0.329984,22,"R$1,77 BRL",8,,,,,,,,,,,708536560751820,Gê Burger -> Digital Livre
2024-02-17,2024-02-17,"R$39,82 BRL",6531,5484,1.190919,"R$6,10 BRL",56,"0,86%",0.38279,25,"R$1,59 BRL",6,,,,,,,,,,,708536560751820,Gê Burger -> Digital Livre
2024-02-18,2024-02-18,"R$36,35 BRL",7099,5913,1.200575,"R$5,12 BRL",42,"0,59%",0.225384,16,"R$2,27 BRL",6,,,,,,,,,,,708536560751820,Gê Burger -> Digital Livre
2024-02-19,2024-02-19,"R$10,26 BRL",2855,2686,1.062919,"R$3,59 BRL",6,"0,21%",0.105079,3,"R$3,42 BRL",,,,,,,,,,,,708536560751820,Gê Burger -> Digital Livre
2024-02-20,2024-02-20,"R$39,98 BRL",6958,5825,1.194506,"R$5,75 BRL",77,"1,11%",0.330555,23,"R$1,74 BRL",2,,,,,,,,,,,708536560751820,Gê Burger -> Digital Livre
2024-02-21,2024-02-21,"R$38,71 BRL",6811,5647,1.206127,"R$5,68 BRL",66,"0,97%",0.4111,28,"R$1,38 BRL",2,,,,,,,,,,,708536560751820,Gê Burger -> Digital Livre
2024-02-22,2024-02-22,"R$38,28 BRL",6630,5760,1.151042,"R$5,77 BRL",67,"1,01%",0.437406,29,"R$1,32 BRL",4,,,,,,,,,,,708536560751820,Gê Burger -> Digital Livre
2024-02-23,2024-02-23,"R$36,61 BRL",5378,4604,1.168115,"R$6,81 BRL",66,"1,23%",0.762365,41,"R$0,89 BRL",23,,,,,,,,,,,708536560751820,Gê Burger -> Digital Livre
2024-02-24,2024-02-24,"R$38,04 BRL",6198,5234,1.18418,"R$6,14 BRL",112,"1,81%",1.080994,67,"R$0,57 BRL",46,,,,,,,,,,,708536560751820,Gê Burger -> Digital Livre
2024-02-25,2024-02-25,"R$33,66 BRL",6706,5711,1.174225,"R$5,02 BRL",110,"1,64%",0.969281,65,"R$0,52 BRL",46,,,,,,,,,,,708536560751820,Gê Burger -> Digital Livre
2024-02-26,2024-02-26,"R$8,53 BRL",2478,2367,1.046895,"R$3,44 BRL",49,"1,98%",1.856336,46,"R$0,19 BRL",46,,,,,,,,,,,708536560751820,Gê Burger -> Digital Livre
2024-02-27,2024-02-27,"R$38,62 BRL",7168,6154,1.164771,"R$5,39 BRL",133,"1,86%",1.032366,74,"R$0,52 BRL",54,,,,,,,,,,,708536560751820,Gê Burger -> Digital Livre
2024-02-28,2024-02-28,"R$34,97 BRL",5786,5189,1.115051,"R$6,04 BRL",126,"2,18%",1.365365,79,"R$0,44 BRL",60,,,,,,,,,,,708536560751820,Gê Burger -> Digital Livre
2024-02-29,2024-02-29,"R$29,62 BRL",4649,3869,1.201602,"R$6,37 BRL",64,"1,38%",0.62379,29,"R$1,02 BRL",2,,,,,,,,,,,708536560751820,Gê Burger -> Digital Livre
2024-03-01,2024-03-01,"R$29,38 BRL",5811,5157,1.126818,"R$5,06 BRL",83,"1,43%",0.567888,33,"R$0,89 BRL",2,1,,,,,,,,,,708536560751820,Gê Burger -> Digital Livre
2024-03-02,2024-03-02,"R$30,48 BRL",6159,4825,1.276477,"R$4,95 BRL",87,"1,41%",0.600747,37,"R$0,82 BRL",6,,,,,,,,,,,708536560751820,Gê Burger -> Digital Livre
2024-03-03,2024-03-03,"R$25,03 BRL",5259,4441,1.184193,"R$4,76 BRL",95,"1,81%",0.912721,48,"R$0,52 BRL",10,,,,,,,,,,,708536560751820,Gê Burger -> Digital Livre
2024-03-05,2024-03-05,"R$29,84 BRL",5053,4259,1.186429,"R$5,91 BRL",91,"1,80%",0.672868,34,"R$0,88 BRL",1,,,,,,,,,,,708536560751820,Gê Burger -> Digital Livre
2024-03-06,2024-03-06,"R$28,00 BRL",5115,4193,1.21989,"R$5,47 BRL",84,"1,64%",0.625611,32,"R$0,88 BRL",3,,,,,,,,,,,708536560751820,Gê Burger -> Digital Livre
2024-03-07,2024-03-07,"R$22,17 BRL",5583,5174,1.079049,"R$3,97 BRL",43,"0,77%",0.286584,16,"R$1,39 BRL",3,,,,,,,,,,1,708536560751820,Gê Burger -> Digital Livre
2024-03-08,2024-03-08,"R$24,55 BRL",6285,5668,1.108857,"R$3,91 BRL",54,"0,86%",0.302307,19,"R$1,29 BRL",5,,,,,,,,,,1,708536560751820,Gê Burger -> Digital Livre
2024-03-09,2024-03-09,"R$28,00 BRL",6889,6196,1.111846,"R$4,06 BRL",59,"0,86%",0.377413,26,"R$1,08 BRL",6,,,,,,,,,,,708536560751820,Gê Burger -> Digital Livre
2024-03-10,2024-03-10,"R$27,24 BRL",7299,6453,1.131102,"R$3,73 BRL",70,"0,96%",0.424716,31,"R$0,88 BRL",5,,,,,,,,,,,708536560751820,Gê Burger -> Digital Livre
2024-03-11,2024-03-11,"R$5,82 BRL",2279,2205,1.03356,"R$2,55 BRL",1,"0,0439%",,,,,,,,,,,,,,,708536560751820,Gê Burger -> Digital Livre
2024-03-12,2024-03-12,"R$29,94 BRL",6799,6255,1.08697,"R$4,40 BRL",58,"0,85%",0.397117,27,"R$1,11 BRL",4,,,,,,,,,,,708536560751820,Gê Burger -> Digital Livre
2024-03-13,2024-03-13,"R$28,26 BRL",6520,5760,1.131944,"R$4,33 BRL",66,"1,01%",0.460123,30,"R$0,94 BRL",,,,,,,,,,,,708536560751820,Gê Burger -> Digital Livre
2024-03-14,2024-03-14,"R$28,55 BRL",6771,6004,1.127748,"R$4,22 BRL",76,"1,12%",0.428297,29,"R$0,98 BRL",3,,,,,,,,,,,708536560751820,Gê Burger -> Digital Livre
2024-03-15,2024-03-15,"R$27,96 BRL",5910,5278,1.119742,"R$4,73 BRL",48,"0,81%",0.270728,16,"R$1,75 BRL",3,,,,,,,,,,,708536560751820,Gê Burger -> Digital Livre
2024-03-16,2024-03-16,"R$30,10 BRL",6628,5735,1.155711,"R$4,54 BRL",83,"1,25%",0.4828,32,"R$0,94 BRL",7,,,,,,,,,,,708536560751820,Gê Burger -> Digital Livre
2024-03-17,2024-03-17,"R$26,36 BRL",6544,5751,1.137889,"R$4,03 BRL",61,"0,93%",0.320905,21,"R$1,26 BRL",5,,,,,,,,,,,708536560751820,Gê Burger -> Digital Livre
2024-03-18,2024-03-18,"R$5,58 BRL",2256,2151,1.048815,"R$2,47 BRL",8,"0,35%",0.177305,4,"R$1,40 BRL",1,,,,,,,,,,,708536560751820,Gê Burger -> Digital Livre
2024-03-19,2024-03-19,"R$30,12 BRL",6806,6071,1.121067,"R$4,43 BRL",84,"1,23%",0.426095,29,"R$1,04 BRL",4,,,,,,,,,,,708536560751820,Gê Burger -> Digital Livre
2024-03-20,2024-03-20,"R$28,28 BRL",6596,6072,1.086298,"R$4,29 BRL",58,"0,88%",0.318375,21,"R$1,35 BRL",2,,,,,,,,,,,708536560751820,Gê Burger -> Digital Livre
2024-03-21,2024-03-21,"R$28,55 BRL",6201,5758,1.076936,"R$4,60 BRL",61,"0,98%",0.322529,20,"R$1,43 BRL",,,,,,,,,,,,708536560751820,Gê Burger -> Digital Livre
2024-03-22,2024-03-22,"R$29,34 BRL",6337,5734,1.105162,"R$4,63 BRL",69,"1,09%",0.520751,33,"R$0,89 BRL",1,,,,,,,,,,,708536560751820,Gê Burger -> Digital Livre
2024-03-23,2024-03-23,"R$29,73 BRL",7192,6474,1.110905,"R$4,13 BRL",83,"1,15%",0.389321,28,"R$1,06 BRL",3,,,,,,,,,,,708536560751820,Gê Burger -> Digital Livre
2024-03-24,2024-03-24,"R$26,61 BRL",6922,6028,1.148308,"R$3,84 BRL",74,"1,07%",0.462294,32,"R$0,83 BRL",5,,,,,,,,,,,708536560751820,Gê Burger -> Digital Livre
2024-03-25,2024-03-25,"R$5,69 BRL",2430,2289,1.061599,"R$2,34 BRL",2,"0,0823%",0.041152,1,"R$5,69 BRL",,,,,,,,,,,,708536560751820,Gê Burger -> Digital Livre
2024-03-26,2024-03-26,"R$29,40 BRL",5514,5009,1.100819,"R$5,33 BRL",46,"0,83%",0.344577,19,"R$1,55 BRL",2,,,,,,,,,,1,708536560751820,Gê Burger -> Digital Livre
2024-03-27,2024-03-27,"R$30,45 BRL",6329,5703,1.109767,"R$4,81 BRL",45,"0,71%",0.237004,15,"R$2,03 BRL",,,,,,,,,,,1,708536560751820,Gê Burger -> Digital Livre
2024-03-28,2024-03-28,"R$28,20 BRL",6539,5727,1.141785,"R$4,31 BRL",64,"0,98%",0.382321,25,"R$1,13 BRL",5,,,,,,,,,,,708536560751820,Gê Burger -> Digital Livre
2024-03-29,2024-03-29,"R$27,88 BRL",6354,5659,1.122813,"R$4,39 BRL",45,"0,71%",0.267548,17,"R$1,64 BRL",3,,,,,,,,,,,708536560751820,Gê Burger -> Digital Livre
2024-03-30,2024-03-30,"R$30,23 BRL",8136,7261,1.120507,"R$3,72 BRL",79,"0,97%",0.454769,37,"R$0,82 BRL",8,,,,,,,,,,,708536560751820,Gê Burger -> Digital Livre
2024-03-31,2024-03-31,"R$26,65 BRL",8472,7473,1.133681,"R$3,15 BRL",76,"0,90%",0.342304,29,"R$0,92 BRL",5,,,,,,,,,,,708536560751820,Gê Burger -> Digital Livre
2024-04-01,2024-04-01,"R$5,71 BRL",2827,2647,1.068002,"R$2,02 BRL",7,"0,25%",0.176866,5,"R$1,14 BRL",,,,,,,,,,,,708536560751820,Gê Burger -> Digital Livre
2024-04-02,2024-04-02,"R$30,19 BRL",8927,7787,1.146398,"R$3,38 BRL",93,"1,04%",0.548897,49,"R$0,62 BRL",7,,,,,,,,,,1,708536560751820,Gê Burger -> Digital Livre
2024-04-03,2024-04-03,"R$17,57 BRL",6151,5671,1.084641,"R$2,86 BRL",45,"0,73%",0.341408,21,"R$0,84 BRL",2,,,,,,,,,,,708536560751820,Gê Burger -> Digital Livre
2024-04-04,2024-04-04,"R$29,31 BRL",8491,7613,1.115329,"R$3,45 BRL",93,"1,10%",0.529973,45,"R$0,65 BRL",3,,,,,,,,,,,708536560751820,Gê Burger -> Digital Livre
2024-04-05,2024-04-05,"R$29,43 BRL",7590,6483,1.170754,"R$3,88 BRL",65,"0,86%",0.368906,28,"R$1,05 BRL",3,,,,,,,,,,,708536560751820,Gê Burger -> Digital Livre
2024-04-06,2024-04-06,"R$30,23 BRL",8244,7489,1.100815,"R$3,67 BRL",82,"0,99%",0.485201,40,"R$0,76 BRL",3,,,,,,,,,,,708536560751820,Gê Burger -> Digital Livre
